inputs=199 keys=528 outputs=67 gates=2171
iteration: 1; vars: 13747; clauses: 18318; decisions: 185470
iteration: 2352; vars: 9643443; clauses: 3314496; decisions: 7849308
iteration: 2353; vars: 9647539; clauses: 3324794; decisions: 7852363
iteration: 2354; vars: 9651635; clauses: 3335092; decisions: 7855415
iteration: 2355; vars: 9655731; clauses: 3345390; decisions: 7858462
iteration: 2356; vars: 9659827; clauses: 3355688; decisions: 7861536
iteration: 2357; vars: 9663923; clauses: 3365994; decisions: 7864599
iteration: 2358; vars: 9668019; clauses: 3376300; decisions: 7870952
iteration: 2359; vars: 9672115; clauses: 3386562; decisions: 7873867
iteration: 2360; vars: 9676211; clauses: 3396816; decisions: 7876811
iteration: 2361; vars: 9680307; clauses: 3407062; decisions: 7879752
iteration: 2362; vars: 9684403; clauses: 3417308; decisions: 7882656
iteration: 2363; vars: 9688499; clauses: 3427562; decisions: 7885534
iteration: 2364; vars: 9692595; clauses: 3437808; decisions: 7888426
iteration: 2365; vars: 9696691; clauses: 3448046; decisions: 7891329
iteration: 2366; vars: 9700787; clauses: 3458292; decisions: 7894249
iteration: 2367; vars: 9704883; clauses: 3468538; decisions: 7897179
iteration: 2368; vars: 9708979; clauses: 3478784; decisions: 7900123
iteration: 2369; vars: 9713075; clauses: 3489030; decisions: 7903068
iteration: 2370; vars: 9717171; clauses: 3499276; decisions: 7905996
iteration: 2371; vars: 9721267; clauses: 3509530; decisions: 7908907
iteration: 2372; vars: 9725363; clauses: 3519776; decisions: 7911796
iteration: 2373; vars: 9729459; clauses: 3530022; decisions: 7914689
iteration: 2374; vars: 9733555; clauses: 3540258; decisions: 7920042
iteration: 2375; vars: 9737651; clauses: 3550494; decisions: 7922840
iteration: 2376; vars: 9741747; clauses: 3560738; decisions: 7925102
iteration: 2377; vars: 9745843; clauses: 3570990; decisions: 7927382
iteration: 2378; vars: 9749939; clauses: 3581234; decisions: 7929637
iteration: 2379; vars: 9754035; clauses: 3591470; decisions: 7931892
iteration: 2380; vars: 9758131; clauses: 3601698; decisions: 7934160
iteration: 2381; vars: 9762227; clauses: 3611934; decisions: 7936440
iteration: 2382; vars: 9766323; clauses: 3622178; decisions: 7938726
iteration: 2383; vars: 9770419; clauses: 3632422; decisions: 7941023
iteration: 2384; vars: 9774515; clauses: 3642674; decisions: 7943330
iteration: 2385; vars: 9778611; clauses: 3652934; decisions: 7945648
iteration: 2386; vars: 9782707; clauses: 3663194; decisions: 7947959
iteration: 2387; vars: 9786803; clauses: 3673446; decisions: 7950285
iteration: 2388; vars: 9790899; clauses: 3683706; decisions: 7952569
iteration: 2389; vars: 9794995; clauses: 3693966; decisions: 7954804
iteration: 2390; vars: 9799091; clauses: 3704236; decisions: 7957030
iteration: 2391; vars: 9803187; clauses: 3714506; decisions: 7959251
iteration: 2392; vars: 9807283; clauses: 3724776; decisions: 7961479
iteration: 2393; vars: 9811379; clauses: 3735038; decisions: 7963711
iteration: 2394; vars: 9815475; clauses: 3745300; decisions: 7965974
iteration: 2395; vars: 9819571; clauses: 3755570; decisions: 7968184
iteration: 2396; vars: 9823667; clauses: 3765840; decisions: 7970365
iteration: 2397; vars: 9827763; clauses: 3776118; decisions: 7972557
iteration: 2398; vars: 9831859; clauses: 3786388; decisions: 7974762
iteration: 2399; vars: 9835955; clauses: 3796658; decisions: 7976980
iteration: 2400; vars: 9840051; clauses: 3806920; decisions: 7979211
iteration: 2401; vars: 9844147; clauses: 3817174; decisions: 7981456
iteration: 2402; vars: 9848243; clauses: 3827428; decisions: 7983717
iteration: 2403; vars: 9852339; clauses: 3837690; decisions: 7985977
iteration: 2404; vars: 9856435; clauses: 3847944; decisions: 7988219
iteration: 2405; vars: 9860531; clauses: 3858198; decisions: 7990442
iteration: 2406; vars: 9864627; clauses: 3868442; decisions: 7992647
iteration: 2407; vars: 9868723; clauses: 3878686; decisions: 7994844
iteration: 2408; vars: 9872819; clauses: 3888930; decisions: 7997057
iteration: 2409; vars: 9876915; clauses: 3899182; decisions: 7999283
iteration: 2410; vars: 9881011; clauses: 3909434; decisions: 8001536
iteration: 2411; vars: 9885107; clauses: 3919678; decisions: 8003740
iteration: 2412; vars: 9889203; clauses: 3929922; decisions: 8005912
iteration: 2413; vars: 9893299; clauses: 3940166; decisions: 8008097
iteration: 2414; vars: 9897395; clauses: 3950418; decisions: 8010295
iteration: 2415; vars: 9901491; clauses: 3960670; decisions: 8012508
iteration: 2416; vars: 9905587; clauses: 3970930; decisions: 8014734
iteration: 2417; vars: 9909683; clauses: 3981198; decisions: 8016973
iteration: 2418; vars: 9913779; clauses: 3991466; decisions: 8019228
iteration: 2419; vars: 9917875; clauses: 4001726; decisions: 8021497
iteration: 2420; vars: 9921971; clauses: 4011994; decisions: 8023750
iteration: 2421; vars: 9926067; clauses: 4022262; decisions: 8025985
iteration: 2422; vars: 9930163; clauses: 4032540; decisions: 8028215
iteration: 2423; vars: 9934259; clauses: 4042818; decisions: 8030427
iteration: 2424; vars: 9938355; clauses: 4053096; decisions: 8032636
iteration: 2425; vars: 9942451; clauses: 4063366; decisions: 8034855
iteration: 2426; vars: 9946547; clauses: 4073636; decisions: 8037104
iteration: 2427; vars: 9950643; clauses: 4083914; decisions: 8039303
iteration: 2428; vars: 9954739; clauses: 4094192; decisions: 8041471
iteration: 2429; vars: 9958835; clauses: 4104470; decisions: 8043651
iteration: 2430; vars: 9962931; clauses: 4114740; decisions: 8045841
iteration: 2431; vars: 9967027; clauses: 4125010; decisions: 8048045
iteration: 2432; vars: 9971123; clauses: 4135272; decisions: 8050264
iteration: 2433; vars: 9975219; clauses: 4145526; decisions: 8052496
iteration: 2434; vars: 9979315; clauses: 4155780; decisions: 8054745
iteration: 2435; vars: 9983411; clauses: 4166042; decisions: 8057008
iteration: 2436; vars: 9987507; clauses: 4176296; decisions: 8059269
iteration: 2437; vars: 9991603; clauses: 4186550; decisions: 8061514
iteration: 2438; vars: 9995699; clauses: 4196794; decisions: 8063756
iteration: 2439; vars: 9999795; clauses: 4207038; decisions: 8065994
iteration: 2440; vars: 10003891; clauses: 4217282; decisions: 8068217
iteration: 2441; vars: 10007987; clauses: 4227534; decisions: 8070432
iteration: 2442; vars: 10012083; clauses: 4237786; decisions: 8072674
iteration: 2443; vars: 10016179; clauses: 4248030; decisions: 8074866
iteration: 2444; vars: 10020275; clauses: 4258274; decisions: 8077029
iteration: 2445; vars: 10024371; clauses: 4268518; decisions: 8079203
iteration: 2446; vars: 10028467; clauses: 4278770; decisions: 8081388
iteration: 2447; vars: 10032563; clauses: 4289022; decisions: 8083586
iteration: 2448; vars: 10036659; clauses: 4299282; decisions: 8085798
iteration: 2449; vars: 10040755; clauses: 4309550; decisions: 8088025
iteration: 2450; vars: 10044851; clauses: 4319818; decisions: 8090267
iteration: 2451; vars: 10048947; clauses: 4330078; decisions: 8092524
iteration: 2452; vars: 10053043; clauses: 4340346; decisions: 8094779
iteration: 2453; vars: 10057139; clauses: 4350614; decisions: 8097033
iteration: 2454; vars: 10061235; clauses: 4360892; decisions: 8099285
iteration: 2455; vars: 10065331; clauses: 2105996; decisions: 8109561
iteration: 2456; vars: 10069427; clauses: 2116324; decisions: 8110136
iteration: 2457; vars: 10073523; clauses: 2126640; decisions: 8110712
iteration: 2458; vars: 10077619; clauses: 2136980; decisions: 8111960
iteration: 2459; vars: 10081715; clauses: 2147310; decisions: 8113183
iteration: 2460; vars: 10085811; clauses: 2157640; decisions: 8116222
iteration: 2461; vars: 10089907; clauses: 2167978; decisions: 8117680
iteration: 2462; vars: 10094003; clauses: 2178324; decisions: 8119189
iteration: 2463; vars: 10098099; clauses: 2188662; decisions: 8120769
iteration: 2464; vars: 10102195; clauses: 2198992; decisions: 8122419
iteration: 2465; vars: 10106291; clauses: 2209322; decisions: 8124136
iteration: 2466; vars: 10110387; clauses: 2219652; decisions: 8125898
iteration: 2467; vars: 10114483; clauses: 2229990; decisions: 8127703
iteration: 2468; vars: 10118579; clauses: 2240336; decisions: 8129542
iteration: 2469; vars: 10122675; clauses: 2250674; decisions: 8131409
iteration: 2470; vars: 10126771; clauses: 2261004; decisions: 8133289
iteration: 2471; vars: 10130867; clauses: 2271334; decisions: 8135168
iteration: 2472; vars: 10134963; clauses: 2281664; decisions: 8136988
iteration: 2473; vars: 10139059; clauses: 2291994; decisions: 8138780
iteration: 2474; vars: 10143155; clauses: 2302324; decisions: 8139855
iteration: 2475; vars: 10147251; clauses: 2312642; decisions: 8140931
iteration: 2476; vars: 10151347; clauses: 2322960; decisions: 8143868
iteration: 2477; vars: 10155443; clauses: 2333268; decisions: 8149316
iteration: 2478; vars: 10159539; clauses: 2343576; decisions: 8153630
iteration: 2479; vars: 10163635; clauses: 2353906; decisions: 8156087
iteration: 2480; vars: 10167731; clauses: 2364246; decisions: 8161962
iteration: 2481; vars: 10171827; clauses: 2374554; decisions: 8164378
iteration: 2482; vars: 10175923; clauses: 2384854; decisions: 8167296
iteration: 2483; vars: 10180019; clauses: 2395162; decisions: 8170319
iteration: 2484; vars: 10184115; clauses: 2405478; decisions: 8173397
iteration: 2485; vars: 10188211; clauses: 2415786; decisions: 8176115
iteration: 2486; vars: 10192307; clauses: 2426094; decisions: 8179301
iteration: 2487; vars: 10196403; clauses: 2436402; decisions: 8182540
iteration: 2488; vars: 10200499; clauses: 2446710; decisions: 8185825
iteration: 2489; vars: 10204595; clauses: 2457018; decisions: 8188740
iteration: 2490; vars: 10208691; clauses: 2467326; decisions: 8193637
iteration: 2491; vars: 10212787; clauses: 2477678; decisions: 8196478
iteration: 2492; vars: 10216883; clauses: 2488038; decisions: 8199332
iteration: 2493; vars: 10220979; clauses: 2498390; decisions: 8202206
iteration: 2494; vars: 10225075; clauses: 2508750; decisions: 8205095
iteration: 2495; vars: 10229171; clauses: 2519118; decisions: 8207996
iteration: 2496; vars: 10233267; clauses: 2529486; decisions: 8210911
iteration: 2497; vars: 10237363; clauses: 2539854; decisions: 8213842
iteration: 2498; vars: 10241459; clauses: 2550214; decisions: 8216784
iteration: 2499; vars: 10245555; clauses: 2560566; decisions: 8219741
iteration: 2500; vars: 10249651; clauses: 2570926; decisions: 8222712
iteration: 2501; vars: 10253747; clauses: 2581294; decisions: 8225697
iteration: 2502; vars: 10257843; clauses: 2591662; decisions: 8228696
iteration: 2503; vars: 10261939; clauses: 2602030; decisions: 8235848
iteration: 2504; vars: 10266035; clauses: 2612398; decisions: 8238654
iteration: 2505; vars: 10270131; clauses: 2622756; decisions: 8246077
iteration: 2506; vars: 10274227; clauses: 2633064; decisions: 8248711
iteration: 2507; vars: 10278323; clauses: 2643360; decisions: 8253060
iteration: 2508; vars: 10282419; clauses: 2653718; decisions: 8255704
iteration: 2509; vars: 10286515; clauses: 2664068; decisions: 8257975
iteration: 2510; vars: 10290611; clauses: 2674426; decisions: 8260264
iteration: 2511; vars: 10294707; clauses: 2684776; decisions: 8262583
iteration: 2512; vars: 10298803; clauses: 2695126; decisions: 8264927
iteration: 2513; vars: 10302899; clauses: 2705476; decisions: 8267296
iteration: 2514; vars: 10306995; clauses: 2715826; decisions: 8269688
iteration: 2515; vars: 10311091; clauses: 2726184; decisions: 8272109
iteration: 2516; vars: 10315187; clauses: 2736542; decisions: 8274556
iteration: 2517; vars: 10319283; clauses: 2746908; decisions: 8277027
iteration: 2518; vars: 10323379; clauses: 2757282; decisions: 8279523
iteration: 2519; vars: 10327475; clauses: 2767578; decisions: 8282425
iteration: 2520; vars: 10331571; clauses: 2777882; decisions: 8286269
iteration: 2521; vars: 10335667; clauses: 2788256; decisions: 8288916
iteration: 2522; vars: 10339763; clauses: 2798630; decisions: 8292638
iteration: 2523; vars: 10343859; clauses: 2809004; decisions: 8295160
iteration: 2524; vars: 10347955; clauses: 2819388; decisions: 8297798
iteration: 2525; vars: 10352051; clauses: 2829780; decisions: 8300327
iteration: 2526; vars: 10356147; clauses: 2840180; decisions: 8302703
iteration: 2527; vars: 10360243; clauses: 2850572; decisions: 8305047
iteration: 2528; vars: 10364339; clauses: 2860972; decisions: 8307408
iteration: 2529; vars: 10368435; clauses: 2871372; decisions: 8309793
iteration: 2530; vars: 10372531; clauses: 2881772; decisions: 8312199
iteration: 2531; vars: 10376627; clauses: 2892172; decisions: 8314626
iteration: 2532; vars: 10380723; clauses: 2902564; decisions: 8317078
iteration: 2533; vars: 10384819; clauses: 2912956; decisions: 8319549
iteration: 2534; vars: 10388915; clauses: 2923340; decisions: 8322042
iteration: 2535; vars: 10393011; clauses: 2933716; decisions: 8324920
iteration: 2536; vars: 10397107; clauses: 2944030; decisions: 8327818
iteration: 2537; vars: 10401203; clauses: 2954406; decisions: 8330385
iteration: 2538; vars: 10405299; clauses: 2964782; decisions: 8332868
iteration: 2539; vars: 10409395; clauses: 2975150; decisions: 8335351
iteration: 2540; vars: 10413491; clauses: 2985518; decisions: 8337827
iteration: 2541; vars: 10417587; clauses: 2995878; decisions: 8340279
iteration: 2542; vars: 10421683; clauses: 3006238; decisions: 8342719
iteration: 2543; vars: 10425779; clauses: 3016590; decisions: 8345105
iteration: 2544; vars: 10429875; clauses: 3026950; decisions: 8349484
iteration: 2545; vars: 10433971; clauses: 3037302; decisions: 8351672
iteration: 2546; vars: 10438067; clauses: 3047654; decisions: 8353871
iteration: 2547; vars: 10442163; clauses: 3058006; decisions: 8356090
iteration: 2548; vars: 10446259; clauses: 3068366; decisions: 8358330
iteration: 2549; vars: 10450355; clauses: 3078726; decisions: 8360593
iteration: 2550; vars: 10454451; clauses: 3089094; decisions: 8362877
iteration: 2551; vars: 10458547; clauses: 3099470; decisions: 8365391
iteration: 2552; vars: 10462643; clauses: 3109838; decisions: 8367522
iteration: 2553; vars: 10466739; clauses: 3120214; decisions: 8369678
iteration: 2554; vars: 10470835; clauses: 3130590; decisions: 8371853
iteration: 2555; vars: 10474931; clauses: 3140966; decisions: 8374037
iteration: 2556; vars: 10479027; clauses: 3151342; decisions: 8376190
iteration: 2557; vars: 10483123; clauses: 3161718; decisions: 8378297
iteration: 2558; vars: 10487219; clauses: 3172102; decisions: 8380423
iteration: 2559; vars: 10491315; clauses: 3182476; decisions: 8382565
iteration: 2560; vars: 10495411; clauses: 3192850; decisions: 8384707
iteration: 2561; vars: 10499507; clauses: 3203232; decisions: 8386865
iteration: 2562; vars: 10503603; clauses: 3213614; decisions: 8389037
iteration: 2563; vars: 10507699; clauses: 3223996; decisions: 8391223
iteration: 2564; vars: 10511795; clauses: 3234370; decisions: 8393423
iteration: 2565; vars: 10515891; clauses: 3244744; decisions: 8395636
iteration: 2566; vars: 10519987; clauses: 3255110; decisions: 8397864
iteration: 2567; vars: 10524083; clauses: 3265468; decisions: 8400105
iteration: 2568; vars: 10528179; clauses: 3275834; decisions: 8402360
iteration: 2569; vars: 10532275; clauses: 3286192; decisions: 8404628
iteration: 2570; vars: 10536371; clauses: 3296550; decisions: 8406986
iteration: 2571; vars: 10540467; clauses: 3306908; decisions: 8409351
iteration: 2572; vars: 10544563; clauses: 3317266; decisions: 8411665
iteration: 2573; vars: 10548659; clauses: 3327616; decisions: 8413941
iteration: 2574; vars: 10552755; clauses: 3337966; decisions: 8416151
iteration: 2575; vars: 10556851; clauses: 3348324; decisions: 8420593
iteration: 2576; vars: 10560947; clauses: 3358674; decisions: 8422590
iteration: 2577; vars: 10565043; clauses: 3369008; decisions: 8424623
iteration: 2578; vars: 10569139; clauses: 3379342; decisions: 8426678
iteration: 2579; vars: 10573235; clauses: 3389684; decisions: 8428752
iteration: 2580; vars: 10577331; clauses: 3400026; decisions: 8430846
iteration: 2581; vars: 10581427; clauses: 3410376; decisions: 8432961
iteration: 2582; vars: 10585523; clauses: 3420734; decisions: 8435099
iteration: 2583; vars: 10589619; clauses: 3431084; decisions: 8437264
iteration: 2584; vars: 10593715; clauses: 3441426; decisions: 8439443
iteration: 2585; vars: 10597811; clauses: 3451768; decisions: 8441644
iteration: 2586; vars: 10601907; clauses: 3462110; decisions: 8443863
iteration: 2587; vars: 10606003; clauses: 3472452; decisions: 8446097
iteration: 2588; vars: 10610099; clauses: 3482794; decisions: 8448280
iteration: 2589; vars: 10614195; clauses: 3493136; decisions: 8450477
iteration: 2590; vars: 10618291; clauses: 3503488; decisions: 8452625
iteration: 2591; vars: 10622387; clauses: 3513848; decisions: 8454751
iteration: 2592; vars: 10626483; clauses: 3524216; decisions: 8456888
iteration: 2593; vars: 10630579; clauses: 3534576; decisions: 8459046
iteration: 2594; vars: 10634675; clauses: 3544936; decisions: 8461211
iteration: 2595; vars: 10638771; clauses: 3555288; decisions: 8463391
iteration: 2596; vars: 10642867; clauses: 3565640; decisions: 8465585
iteration: 2597; vars: 10646963; clauses: 3575984; decisions: 8467793
iteration: 2598; vars: 10651059; clauses: 3586320; decisions: 8470014
iteration: 2599; vars: 10655155; clauses: 3596664; decisions: 8472250
iteration: 2600; vars: 10659251; clauses: 3607016; decisions: 8474499
iteration: 2601; vars: 10663347; clauses: 3617368; decisions: 8476762
iteration: 2602; vars: 10667443; clauses: 3627720; decisions: 8479039
iteration: 2603; vars: 10671539; clauses: 3638072; decisions: 8481316
iteration: 2604; vars: 10675635; clauses: 3648424; decisions: 8483561
iteration: 2605; vars: 10679731; clauses: 3658776; decisions: 8485796
iteration: 2606; vars: 10683827; clauses: 3669118; decisions: 8487963
iteration: 2607; vars: 10687923; clauses: 3679460; decisions: 8490095
iteration: 2608; vars: 10692019; clauses: 3689794; decisions: 8492239
iteration: 2609; vars: 10696115; clauses: 3700136; decisions: 8494395
iteration: 2610; vars: 10700211; clauses: 3710478; decisions: 8496569
iteration: 2611; vars: 10704307; clauses: 3720828; decisions: 8498756
iteration: 2612; vars: 10708403; clauses: 3731178; decisions: 8500958
iteration: 2613; vars: 10712499; clauses: 3741536; decisions: 8503174
iteration: 2614; vars: 10716595; clauses: 3751902; decisions: 8505404
iteration: 2615; vars: 10720691; clauses: 3762260; decisions: 8507647
iteration: 2616; vars: 10724787; clauses: 3772610; decisions: 8509905
iteration: 2617; vars: 10728883; clauses: 3782960; decisions: 8512176
iteration: 2618; vars: 10732979; clauses: 3793310; decisions: 8514461
iteration: 2619; vars: 10737075; clauses: 3803660; decisions: 8516777
iteration: 2620; vars: 10741171; clauses: 3814010; decisions: 8519061
iteration: 2621; vars: 10745267; clauses: 3824360; decisions: 8521343
iteration: 2622; vars: 10749363; clauses: 3834710; decisions: 8523603
iteration: 2623; vars: 10753459; clauses: 3845060; decisions: 8525801
iteration: 2624; vars: 10757555; clauses: 3855402; decisions: 8527983
iteration: 2625; vars: 10761651; clauses: 3865736; decisions: 8530181
iteration: 2626; vars: 10765747; clauses: 3876078; decisions: 8532389
iteration: 2627; vars: 10769843; clauses: 3886428; decisions: 8534611
iteration: 2628; vars: 10773939; clauses: 3896778; decisions: 8536840
iteration: 2629; vars: 10778035; clauses: 3907128; decisions: 8539077
iteration: 2630; vars: 10782131; clauses: 3917478; decisions: 8541326
iteration: 2631; vars: 10786227; clauses: 3927828; decisions: 8543586
iteration: 2632; vars: 10790323; clauses: 3938178; decisions: 8545853
iteration: 2633; vars: 10794419; clauses: 3948528; decisions: 8548130
iteration: 2634; vars: 10798515; clauses: 3958886; decisions: 8550417
iteration: 2635; vars: 10802611; clauses: 3969252; decisions: 8552716
iteration: 2636; vars: 10806707; clauses: 3979626; decisions: 8555024
iteration: 2637; vars: 10810803; clauses: 3990000; decisions: 8557305
iteration: 2638; vars: 10814899; clauses: 4000374; decisions: 8559571
iteration: 2639; vars: 10818995; clauses: 4010756; decisions: 8561777
iteration: 2640; vars: 10823091; clauses: 4021138; decisions: 8563955
iteration: 2641; vars: 10827187; clauses: 4031528; decisions: 8566141
iteration: 2642; vars: 10831283; clauses: 4041918; decisions: 8568325
iteration: 2643; vars: 10835379; clauses: 4052300; decisions: 8570517
iteration: 2644; vars: 10839475; clauses: 4062682; decisions: 8572727
iteration: 2645; vars: 10843571; clauses: 4073064; decisions: 8574950
iteration: 2646; vars: 10847667; clauses: 4083446; decisions: 8577181
iteration: 2647; vars: 10851763; clauses: 4093828; decisions: 8579421
iteration: 2648; vars: 10855859; clauses: 4104210; decisions: 8581673
iteration: 2649; vars: 10859955; clauses: 4114592; decisions: 8583936
iteration: 2650; vars: 10864051; clauses: 4124966; decisions: 8586206
iteration: 2651; vars: 10868147; clauses: 4135332; decisions: 8588486
iteration: 2652; vars: 10872243; clauses: 4145690; decisions: 8590776
iteration: 2653; vars: 10876339; clauses: 4156048; decisions: 8593079
iteration: 2654; vars: 10880435; clauses: 4166406; decisions: 8595356
iteration: 2655; vars: 10884531; clauses: 4176764; decisions: 8597597
iteration: 2656; vars: 10888627; clauses: 4187122; decisions: 8599819
iteration: 2657; vars: 10892723; clauses: 4197472; decisions: 8603619
iteration: 2658; vars: 10896819; clauses: 4207768; decisions: 8606414
iteration: 2659; vars: 10900915; clauses: 4218072; decisions: 8610506
iteration: 2660; vars: 10905011; clauses: 4228384; decisions: 8613314
iteration: 2661; vars: 10909107; clauses: 4238704; decisions: 8616123
iteration: 2662; vars: 10913203; clauses: 4249024; decisions: 8618965
iteration: 2663; vars: 10917299; clauses: 4259344; decisions: 8621840
iteration: 2664; vars: 10921395; clauses: 4269664; decisions: 8624759
iteration: 2665; vars: 10925491; clauses: 4279984; decisions: 8627691
iteration: 2666; vars: 10929587; clauses: 4290304; decisions: 8630665
iteration: 2667; vars: 10933683; clauses: 4300632; decisions: 8633642
iteration: 2668; vars: 10937779; clauses: 4310960; decisions: 8636644
iteration: 2669; vars: 10941875; clauses: 4321280; decisions: 8639682
iteration: 2670; vars: 10945971; clauses: 4331600; decisions: 8643933
iteration: 2671; vars: 10950067; clauses: 4341920; decisions: 8646962
iteration: 2672; vars: 10954163; clauses: 4352232; decisions: 8649941
iteration: 2673; vars: 10958259; clauses: 4362536; decisions: 8653531
iteration: 2674; vars: 10962355; clauses: 4372886; decisions: 8656474
iteration: 2675; vars: 10966451; clauses: 4383244; decisions: 8659378
iteration: 2676; vars: 10970547; clauses: 4393602; decisions: 8662288
iteration: 2677; vars: 10974643; clauses: 4403960; decisions: 8665212
iteration: 2678; vars: 10978739; clauses: 4414318; decisions: 8668151
iteration: 2679; vars: 10982835; clauses: 4424676; decisions: 8671104
iteration: 2680; vars: 10986931; clauses: 4435034; decisions: 8674070
iteration: 2681; vars: 10991027; clauses: 4445392; decisions: 8677051
iteration: 2682; vars: 10995123; clauses: 4455758; decisions: 8680046
iteration: 2683; vars: 10999219; clauses: 4466132; decisions: 8683052
iteration: 2684; vars: 11003315; clauses: 4476514; decisions: 8686074
iteration: 2685; vars: 11007411; clauses: 4486896; decisions: 8689108
iteration: 2686; vars: 11011507; clauses: 4497278; decisions: 8693583
iteration: 2687; vars: 11015603; clauses: 4507660; decisions: 8697827
iteration: 2688; vars: 11019699; clauses: 4518042; decisions: 8701299
iteration: 2689; vars: 11023795; clauses: 4528416; decisions: 8704759
iteration: 2690; vars: 11027891; clauses: 4538790; decisions: 8708087
iteration: 2691; vars: 11031987; clauses: 4549156; decisions: 8710554
iteration: 2692; vars: 11036083; clauses: 4559522; decisions: 8713876
iteration: 2693; vars: 11040179; clauses: 4569896; decisions: 8716154
iteration: 2694; vars: 11044275; clauses: 4580270; decisions: 8718516
iteration: 2695; vars: 11048371; clauses: 4590644; decisions: 8720852
iteration: 2696; vars: 11052467; clauses: 4601018; decisions: 8723162
iteration: 2697; vars: 11056563; clauses: 4611384; decisions: 8725455
iteration: 2698; vars: 11060659; clauses: 4621742; decisions: 8727732
iteration: 2699; vars: 11064755; clauses: 4632108; decisions: 8730006
iteration: 2700; vars: 11068851; clauses: 4642466; decisions: 8732271
iteration: 2701; vars: 11072947; clauses: 4652824; decisions: 8734529
iteration: 2702; vars: 11077043; clauses: 4663182; decisions: 8736768
iteration: 2703; vars: 11081139; clauses: 4673540; decisions: 8739017
iteration: 2704; vars: 11085235; clauses: 4683886; decisions: 8741328
iteration: 2705; vars: 11089331; clauses: 4694240; decisions: 8743652
iteration: 2706; vars: 11093427; clauses: 4704586; decisions: 8746009
iteration: 2707; vars: 11097523; clauses: 4714942; decisions: 8748322
iteration: 2708; vars: 11101619; clauses: 4725290; decisions: 8750634
iteration: 2709; vars: 11105715; clauses: 4735638; decisions: 8752949
iteration: 2710; vars: 11109811; clauses: 4745978; decisions: 8755267
iteration: 2711; vars: 11113907; clauses: 4756318; decisions: 8757593
iteration: 2712; vars: 11118003; clauses: 4766658; decisions: 8759926
iteration: 2713; vars: 11122099; clauses: 4776998; decisions: 8762263
iteration: 2714; vars: 11126195; clauses: 4787346; decisions: 8764606
iteration: 2715; vars: 11130291; clauses: 4797702; decisions: 8766954
iteration: 2716; vars: 11134387; clauses: 4808050; decisions: 8769309
iteration: 2717; vars: 11138483; clauses: 4818406; decisions: 8771670
iteration: 2718; vars: 11142579; clauses: 4828762; decisions: 8774021
iteration: 2719; vars: 11146675; clauses: 2399384; decisions: 8776747
iteration: 2720; vars: 11150771; clauses: 2409708; decisions: 8777324
iteration: 2721; vars: 11154867; clauses: 2420044; decisions: 8777902
iteration: 2722; vars: 11158963; clauses: 2430368; decisions: 8779323
iteration: 2723; vars: 11163059; clauses: 2440682; decisions: 8780720
iteration: 2724; vars: 11167155; clauses: 2451004; decisions: 8783026
iteration: 2725; vars: 11171251; clauses: 2461334; decisions: 8784757
iteration: 2726; vars: 11175347; clauses: 2471656; decisions: 8786356
iteration: 2727; vars: 11179443; clauses: 2481978; decisions: 8788219
iteration: 2728; vars: 11183539; clauses: 2492292; decisions: 8790202
iteration: 2729; vars: 11187635; clauses: 2502606; decisions: 8792218
iteration: 2730; vars: 11191731; clauses: 2512920; decisions: 8794285
iteration: 2731; vars: 11195827; clauses: 2523234; decisions: 8796408
iteration: 2732; vars: 11199923; clauses: 2533548; decisions: 8798544
iteration: 2733; vars: 11204019; clauses: 2543854; decisions: 8800691
iteration: 2734; vars: 11208115; clauses: 2554168; decisions: 8802880
iteration: 2735; vars: 11212211; clauses: 2564474; decisions: 8805071
iteration: 2736; vars: 11216307; clauses: 2574788; decisions: 8807248
iteration: 2737; vars: 11220403; clauses: 2585102; decisions: 8809205
iteration: 2738; vars: 11224499; clauses: 2595404; decisions: 8811884
iteration: 2739; vars: 11228595; clauses: 2605668; decisions: 8812883
iteration: 2740; vars: 11232691; clauses: 2615920; decisions: 8813883
iteration: 2741; vars: 11236787; clauses: 2626196; decisions: 8816886
iteration: 2742; vars: 11240883; clauses: 2636482; decisions: 8826028
iteration: 2743; vars: 11244979; clauses: 2646768; decisions: 8829059
iteration: 2744; vars: 11249075; clauses: 2657062; decisions: 8832136
iteration: 2745; vars: 11253171; clauses: 2667364; decisions: 8835299
iteration: 2746; vars: 11257267; clauses: 2677674; decisions: 8838542
iteration: 2747; vars: 11261363; clauses: 2687984; decisions: 8841852
iteration: 2748; vars: 11265459; clauses: 2698294; decisions: 8845219
iteration: 2749; vars: 11269555; clauses: 2708604; decisions: 8848631
iteration: 2750; vars: 11273651; clauses: 2718914; decisions: 8852091
iteration: 2751; vars: 11277747; clauses: 2729232; decisions: 8855582
iteration: 2752; vars: 11281843; clauses: 2739558; decisions: 8859096
iteration: 2753; vars: 11285939; clauses: 2749876; decisions: 8862636
iteration: 2754; vars: 11290035; clauses: 2760202; decisions: 8866492
iteration: 2755; vars: 11294131; clauses: 2770504; decisions: 8869354
iteration: 2756; vars: 11298227; clauses: 2780798; decisions: 8872230
iteration: 2757; vars: 11302323; clauses: 2791100; decisions: 8875113
iteration: 2758; vars: 11306419; clauses: 2801402; decisions: 8878010
iteration: 2759; vars: 11310515; clauses: 2811696; decisions: 8880929
iteration: 2760; vars: 11314611; clauses: 2821990; decisions: 8883871
iteration: 2761; vars: 11318707; clauses: 2832284; decisions: 8886834
